,data points,Water flow,Day Number,Hour Number,Weekday
489,1,310.0,3,10,1
490,1,360.0,3,11,1
491,1,410.0,3,12,1
492,1,410.0,3,13,1
493,1,320.0,3,14,1
494,1,290.0,3,15,1
495,1,300.0,3,16,1
496,1,260.0,3,17,1
497,1,220.0,3,18,1
498,1,270.0,3,19,1
499,1,290.0,3,20,1
500,1,300.0,3,21,1
501,1,370.0,3,22,1
502,1,350.0,3,23,1
503,1,500.0,3,24,1
504,1,370.0,4,1,1
505,1,240.0,4,2,1
506,1,170.0,4,3,1
507,1,110.0,4,4,1
508,1,80.0,4,5,1
509,1,90.0,4,6,1
510,1,100.0,4,7,1
511,1,300.0,4,8,1
512,1,480.0,4,9,1
513,1,480.0,4,10,1
514,1,360.0,4,11,1
515,1,350.0,4,12,1
516,1,260.0,4,13,1
517,1,230.0,4,14,1
518,1,230.0,4,15,1
519,1,210.0,4,16,1
520,1,250.0,4,17,1
521,1,210.0,4,18,1
522,1,240.0,4,19,1
523,1,270.0,4,20,1
524,1,300.0,4,21,1
525,1,380.0,4,22,1
526,1,390.0,4,23,1
527,1,560.0,4,24,1
528,1,480.0,5,1,1
529,1,280.0,5,2,1
530,1,140.0,5,3,1
531,1,120.0,5,4,1
532,1,100.0,5,5,1
533,1,80.0,5,6,1
534,1,110.0,5,7,1
535,1,190.0,5,8,1
536,1,360.0,5,9,1
537,1,450.0,5,10,1
538,1,440.0,5,11,1
539,1,520.0,5,12,1
540,1,300.0,5,13,1
541,1,270.0,5,14,1
542,1,240.0,5,15,1
543,1,260.0,5,16,1
544,1,270.0,5,17,1
545,1,240.0,5,18,1
546,1,220.0,5,19,1
547,1,260.0,5,20,1
548,1,340.0,5,21,1
549,1,350.0,5,22,1
550,1,470.0,5,23,1
551,1,450.0,5,24,1
552,1,490.0,6,1,1
553,1,230.0,6,2,1
554,1,160.0,6,3,1
555,1,100.0,6,4,1
556,1,90.0,6,5,1
557,1,80.0,6,6,1
558,1,100.0,6,7,1
559,1,260.0,6,8,1
560,1,430.0,6,9,1
561,1,510.0,6,10,1
562,1,370.0,6,11,1
563,1,480.0,6,12,1
564,1,340.0,6,13,1
565,1,320.0,6,14,1
566,1,310.0,6,15,1
567,1,250.0,6,16,1
568,1,280.0,6,17,1
569,1,340.0,6,18,1
570,1,400.0,6,19,1
571,1,400.0,6,20,1
572,1,390.0,6,21,1
573,1,400.0,6,22,1
574,1,310.0,6,23,1
575,1,250.0,6,24,1
576,1,220.0,7,1,0
577,1,300.0,7,2,0
578,1,250.0,7,3,0
579,1,250.0,7,4,0
580,1,130.0,7,5,0
581,1,120.0,7,6,0
582,1,100.0,7,7,0
583,1,130.0,7,8,0
584,1,180.0,7,9,0
585,1,190.0,7,10,0
586,1,380.0,7,11,0
587,1,500.0,7,12,0
588,1,600.0,7,13,0
589,1,400.0,7,14,0
590,1,300.0,7,15,0
591,1,280.0,7,16,0
592,1,280.0,7,17,0
593,1,360.0,7,18,0
594,1,410.0,7,19,0
595,1,350.0,7,20,0
596,1,330.0,7,21,0
597,1,550.0,7,22,0
598,1,400.0,7,23,0
599,1,220.0,7,24,0
600,1,240.0,1,1,0
601,1,230.0,1,2,0
602,1,280.0,1,3,0
603,1,290.0,1,4,0
604,1,260.0,1,5,0
605,1,100.0,1,6,0
606,1,110.0,1,7,0
607,1,80.0,1,8,0
608,1,150.0,1,9,0
609,1,240.0,1,10,0
610,1,310.0,1,11,0
611,1,410.0,1,12,0
612,1,460.0,1,13,0
613,1,500.0,1,14,0
614,1,460.0,1,15,0
615,1,370.0,1,16,0
616,1,330.0,1,17,0
617,1,380.0,1,18,0
618,1,320.0,1,19,0
619,1,270.0,1,20,0
620,1,410.0,1,21,0
621,1,560.0,1,22,0
622,1,350.0,1,23,0
623,1,430.0,1,24,0
624,1,380.0,2,1,1
625,1,260.0,2,2,1
626,1,140.0,2,3,1
627,1,130.0,2,4,1
628,1,110.0,2,5,1
629,1,90.0,2,6,1
630,1,90.0,2,7,1
631,1,270.0,2,8,1
632,1,390.0,2,9,1
633,1,400.0,2,10,1
634,1,380.0,2,11,1
635,1,470.0,2,12,1
636,1,300.0,2,13,1
637,1,290.0,2,14,1
638,1,290.0,2,15,1
639,1,230.0,2,16,1
640,1,280.0,2,17,1
641,1,270.0,2,18,1
642,1,280.0,2,19,1
643,1,350.0,2,20,1
644,1,290.0,2,21,1
645,1,410.0,2,22,1
646,1,400.0,2,23,1
647,1,390.0,2,24,1
648,1,440.0,3,1,1
649,1,340.0,3,2,1
650,1,180.0,3,3,1
651,1,110.0,3,4,1
652,1,90.0,3,5,1
653,1,100.0,3,6,1
654,1,100.0,3,7,1
655,1,210.0,3,8,1
656,2,760.0,3,9,1
657,1,410.0,3,10,1
658,0,403.33,3,11,1
659,0,396.67,3,12,1
660,1,390.0,3,13,1
661,1,360.0,3,14,1
662,1,300.0,3,15,1
663,1,270.0,3,16,1
664,1,340.0,3,17,1
665,1,290.0,3,18,1
666,1,330.0,3,19,1
667,1,260.0,3,20,1
668,1,320.0,3,21,1
669,1,450.0,3,22,1
670,1,420.0,3,23,1
671,1,570.0,3,24,1
672,1,460.0,4,1,1
673,1,320.0,4,2,1
674,1,180.0,4,3,1
675,1,120.0,4,4,1
676,1,100.0,4,5,1
677,1,90.0,4,6,1
678,1,120.0,4,7,1
679,1,280.0,4,8,1
680,1,440.0,4,9,1
681,1,390.0,4,10,1
682,1,360.0,4,11,1
683,1,430.0,4,12,1
684,1,320.0,4,13,1
685,1,320.0,4,14,1
686,1,240.0,4,15,1
687,1,240.0,4,16,1
688,1,320.0,4,17,1
689,1,240.0,4,18,1
690,1,330.0,4,19,1
691,1,360.0,4,20,1
692,1,370.0,4,21,1
693,1,430.0,4,22,1
694,1,500.0,4,23,1
695,1,520.0,4,24,1
696,1,400.0,5,1,1
697,1,340.0,5,2,1
698,1,160.0,5,3,1
699,1,120.0,5,4,1
700,1,80.0,5,5,1
701,1,90.0,5,6,1
702,1,110.0,5,7,1
703,1,160.0,5,8,1
704,1,400.0,5,9,1
705,1,410.0,5,10,1
706,1,400.0,5,11,1
707,1,500.0,5,12,1
708,1,380.0,5,13,1
709,1,370.0,5,14,1
710,1,310.0,5,15,1
711,1,260.0,5,16,1
712,1,230.0,5,17,1
713,1,260.0,5,18,1
714,1,310.0,5,19,1
715,1,330.0,5,20,1
716,1,310.0,5,21,1
717,1,310.0,5,22,1
718,1,370.0,5,23,1
719,1,420.0,5,24,1
720,1,440.0,6,1,1
721,1,330.0,6,2,1
722,1,200.0,6,3,1
723,1,120.0,6,4,1
724,1,140.0,6,5,1
725,1,90.0,6,6,1
726,0,155.0,6,7,1
727,1,220.0,6,8,1
728,1,320.0,6,9,1
729,1,460.0,6,10,1
730,0,395.0,6,11,1
731,1,330.0,6,12,1
732,1,360.0,6,13,1
733,1,300.0,6,14,1
734,1,310.0,6,15,1
735,1,360.0,6,16,1
736,1,360.0,6,17,1
737,1,380.0,6,18,1
738,1,400.0,6,19,1
739,1,310.0,6,20,1
740,1,280.0,6,21,1
741,1,300.0,6,22,1
742,1,310.0,6,23,1
743,1,240.0,6,24,1
744,1,210.0,7,1,0
745,1,220.0,7,2,0
746,1,260.0,7,3,0
747,1,210.0,7,4,0
748,1,160.0,7,5,0
749,1,90.0,7,6,0
750,1,90.0,7,7,0
751,1,110.0,7,8,0
752,1,170.0,7,9,0
753,1,170.0,7,10,0
754,1,300.0,7,11,0
755,1,450.0,7,12,0
756,1,470.0,7,13,0
757,1,460.0,7,14,0
758,1,370.0,7,15,0
759,1,370.0,7,16,0
760,1,270.0,7,17,0
761,1,290.0,7,18,0
762,1,340.0,7,19,0
763,1,380.0,7,20,0
764,1,320.0,7,21,0
765,1,370.0,7,22,0
766,1,300.0,7,23,0
767,1,260.0,7,24,0
768,1,200.0,1,1,0
769,1,250.0,1,2,0
770,1,260.0,1,3,0
771,1,250.0,1,4,0
772,1,170.0,1,5,0
773,1,90.0,1,6,0
774,1,110.0,1,7,0
775,1,90.0,1,8,0
776,1,110.0,1,9,0
777,1,170.0,1,10,0
778,1,290.0,1,11,0
779,1,400.0,1,12,0
780,1,500.0,1,13,0
781,1,370.0,1,14,0
782,1,400.0,1,15,0
783,1,380.0,1,16,0
784,1,380.0,1,17,0
785,1,400.0,1,18,0
786,1,380.0,1,19,0
787,1,320.0,1,20,0
788,1,360.0,1,21,0
789,1,330.0,1,22,0
790,1,340.0,1,23,0
791,1,290.0,1,24,0
792,1,290.0,2,1,1
793,1,250.0,2,2,1
794,1,250.0,2,3,1
795,1,190.0,2,4,1
796,1,160.0,2,5,1
797,1,120.0,2,6,1
798,1,100.0,2,7,1
799,1,100.0,2,8,1
800,1,140.0,2,9,1
801,1,210.0,2,10,1
802,1,310.0,2,11,1
803,1,320.0,2,12,1
804,1,450.0,2,13,1
805,1,380.0,2,14,1
806,1,520.0,2,15,1
807,1,380.0,2,16,1
808,1,340.0,2,17,1
809,1,320.0,2,18,1
810,1,400.0,2,19,1
811,1,290.0,2,20,1
812,1,330.0,2,21,1
813,1,400.0,2,22,1
814,1,420.0,2,23,1
815,1,440.0,2,24,1
816,1,470.0,3,1,1
817,1,260.0,3,2,1
818,1,200.0,3,3,1
819,1,150.0,3,4,1
820,1,90.0,3,5,1
821,1,100.0,3,6,1
822,1,110.0,3,7,1
823,1,220.0,3,8,1
824,1,390.0,3,9,1
825,1,380.0,3,10,1
826,1,440.0,3,11,1
827,1,500.0,3,12,1
828,1,340.0,3,13,1
829,1,370.0,3,14,1
830,1,270.0,3,15,1
831,1,250.0,3,16,1
832,1,280.0,3,17,1
833,1,260.0,3,18,1
834,1,260.0,3,19,1
835,1,250.0,3,20,1
836,1,390.0,3,21,1
837,1,500.0,3,22,1
838,1,370.0,3,23,1
839,1,440.0,3,24,1
840,1,510.0,4,1,1
841,1,250.0,4,2,1
842,1,210.0,4,3,1
843,1,140.0,4,4,1
844,1,90.0,4,5,1
845,1,90.0,4,6,1
846,1,130.0,4,7,1
847,1,280.0,4,8,1
848,1,350.0,4,9,1
849,1,380.0,4,10,1
850,1,390.0,4,11,1
851,1,410.0,4,12,1
852,1,280.0,4,13,1
853,1,360.0,4,14,1
854,1,300.0,4,15,1
855,1,270.0,4,16,1
856,1,280.0,4,17,1
857,1,320.0,4,18,1
858,1,310.0,4,19,1
859,1,340.0,4,20,1
860,1,380.0,4,21,1
861,1,390.0,4,22,1
862,1,420.0,4,23,1
863,1,520.0,4,24,1
864,1,380.0,5,1,1
865,1,310.0,5,2,1
866,1,190.0,5,3,1
867,1,170.0,5,4,1
868,1,90.0,5,5,1
869,1,90.0,5,6,1
870,1,100.0,5,7,1
871,1,200.0,5,8,1
872,1,330.0,5,9,1
873,1,420.0,5,10,1
874,1,390.0,5,11,1
875,1,490.0,5,12,1
876,1,320.0,5,13,1
877,1,310.0,5,14,1
878,1,290.0,5,15,1
879,1,270.0,5,16,1
880,1,290.0,5,17,1
881,1,350.0,5,18,1
882,1,280.0,5,19,1
883,1,290.0,5,20,1
884,1,330.0,5,21,1
885,1,420.0,5,22,1
